"상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","엑스좌표_값","와이좌표_값","자치구_코드","자치구_코드_명","행정동_코드","행정동_코드_명","영역_면적"
"A","골목상권","3110970","학동초등학교","203644","445789","11680","강남구","11680531","논현2동","50014"
"A","골목상권","3110971","선정릉역 4번","203791","445313","11680","강남구","11680640","역삼1동","133222"
"A","골목상권","3110972","강남세브란스병원미래의학연구센터","203759","443901","11680","강남구","11680650","역삼2동","46603"
"A","골목상권","3110973","강남구청역 4번","203850","446594","11680","강남구","11680565","청담동","66136"
"A","골목상권","3111037","Sh수협은행 오금동금융센터(아랫말어린이공원)","212170","445014","11710","송파구","11710570","오금동","27617"
"A","골목상권","3111017","송파나루역 3번","210209","445524","11710","송파구","11710562","방이2동","32806"
"A","골목상권","3111018","풍납초등학교(풍납백제문화공원)","210296","448588","11710","송파구","11710510","풍납1동","27101"
"A","골목상권","3111041","거여역 8번","212496","443841","11710","송파구","11710531","거여1동","12895"
"A","골목상권","3111042","거여역 1번(거여공원)","212696","444196","11710","송파구","11710531","거여1동","146365"
"A","골목상권","3110848","양지어린이공원","197855","442468","11590","동작구","11590620","사당1동","116036"
"A","골목상권","3111077","길동주민센터(강동도서관)","212662","448642","11740","강동구","11740685","길동","247203"
"A","골목상권","3111028","문현중학교(장지역 1번)","211262","442494","11710","송파구","11710646","장지동","53688"
"A","골목상권","3111050","강동구청(강동구청역 2번)","211002","447924","11740","강동구","11740640","성내1동","19565"
"A","골목상권","3111051","천호역 6번","210995","448365","11740","강동구","11740650","성내2동","159647"
"A","골목상권","3111052","암사역 3번(천호동자전거거리)","211055","449828","11740","강동구","11740610","천호2동","129295"
"A","골목상권","3111053","성내천어린이공원(하니사랑길)","211079","447418","11740","강동구","11740640","성내1동","139845"
"A","골목상권","3110823","신대방삼거리역 3번","193495","443992","11590","동작구","11590680","신대방2동","88509"
"A","골목상권","3110824","대방역 3번","193544","445834","11590","동작구","11590660","대방동","46862"
"A","골목상권","3110825","신대방삼거리역 1번","193977","444086","11590","동작구","11590550","상도3동","182490"
"A","골목상권","3110871","신원동주민센터","193568","442344","11620","관악구","11620655","신원동","49950"
"A","골목상권","3110849","이수역 10번","197978","442939","11590","동작구","11590640","사당3동","119168"
"A","골목상권","3110898","청림동주민센터(상도중학교)","196323","443504","11620","관악구","11620545","청림동","57942"
"A","골목상권","3110899","낙성대역 5번(관악중학교)","196737","442198","11620","관악구","11620575","행운동","73363"
"A","골목상권","3111029","오금역 4번","211264","444277","11710","송파구","11710632","가락2동","43089"
"A","골목상권","3111030","방이역 2번","211448","445215","11710","송파구","11710570","오금동","50911"
"A","골목상권","3110856","미성초등학교","192319","442269","11620","관악구","11620765","미성동","127503"
"A","골목상권","3110857","미성동주민센터","192423","441763","11620","관악구","11620765","미성동","113505"
"A","골목상권","3110858","신대방역 1번","192456","443061","11620","관악구","11620685","신사동","23709"
"A","골목상권","3110859","난향초등학교","192625","440416","11620","관악구","11620715","난향동","77274"
"A","골목상권","3110872","신림초등학교","193607","442092","11620","관악구","11620655","신원동","53857"
"A","골목상권","3110873","당곡중학교","193763","443532","11620","관악구","11620525","보라매동","132683"
"A","골목상권","3110926","신중초등학교","200709","442463","11650","서초구","11650530","서초3동","98883"
"A","골목상권","3110900","낙성대역 1번(관악구민 종합체육센터)","196764","441656","11620","관악구","11620625","인헌동","111817"
"A","골목상권","3110983","국립국악고등학교","204448","442053","11680","강남구","11680690","개포4동","56042"
"A","골목상권","3110984","포이초등학교(개포목련어린이공원)","204610","441598","11680","강남구","11680690","개포4동","137098"
"A","골목상권","3110985","청담근린공원","204605","447083","11680","강남구","11680565","청담동","43265"
"A","골목상권","3110986","삼성중앙역 7번","204629","445676","11680","강남구","11680590","삼성2동","15944"
"A","골목상권","3110987","영동대교남단","204745","447403","11680","강남구","11680565","청담동","31393"
"A","골목상권","3110832","노량진초등학교","194858","445646","11590","동작구","11590510","노량진1동","100857"
"A","골목상권","3110833","상도역 2번","195157","444896","11590","동작구","11590540","상도2동","54544"
"A","골목상권","3110834","동작구자원봉사센터","195216","445472","11590","동작구","11590510","노량진1동","33607"
"A","골목상권","3110909","남태령역(서울전자고등학교)","199023","440767","11650","서초구","11650610","방배2동","73654"
"A","골목상권","3110910","내방역 5번","199070","443205","11650","서초구","11650621","방배4동","60073"
"A","골목상권","3110911","방배배수지체육공원","199100","441477","11650","서초구","11650620","방배3동","282743"
"A","골목상권","3110912","방배동사이길","199133","443860","11650","서초구","11650590","방배본동","26478"
"A","골목상권","3111002","한국교통안전공단 강남자동차검사소","210568","441126","11680","강남구","11680700","세곡동","59241"
"A","골목상권","3110927","잠원역","200988","445925","11650","서초구","11650540","잠원동","60236"
"A","골목상권","3110928","서초우방유쉘아파트","201045","443283","11650","서초구","11650530","서초3동","22283"
"A","골목상권","3110929","남부터미널역 1번","201821","443233","11650","서초구","11650510","서초1동","186714"
"A","골목상권","3110988","청담역 3번","204796","446536","11680","강남구","11680580","삼성1동","79185"
"A","골목상권","3110989","대치동아우편취급국","204819","444825","11680","강남구","11680630","대치4동","40587"
"A","골목상권","3110990","청담역 12번","204869","446787","11680","강남구","11680565","청담동","10107"
"A","골목상권","3110991","삼성중앙역 5번","204965","445889","11680","강남구","11680580","삼성1동","26622"
"A","골목상권","3111054","암사역 4번(삼성광나루아파트)","211333","450498","11740","강동구","11740580","암사2동","15538"
"A","골목상권","3111055","선사초등학교","211367","450633","11740","강동구","11740580","암사2동","11026"
"A","골목상권","3111056","천호태영아파트","211384","448701","11740","강동구","11740620","천호3동","31985"
"A","골목상권","3111057","천호공원(해공체육문화센터)","211478","449321","11740","강동구","11740610","천호2동","116161"
"A","골목상권","3110883","은천초등학교(은천교앞)","194431","443088","11620","관악구","11620525","보라매동","111515"
"A","골목상권","3110884","봉천역 4번(봉천110안전센터)","194626","442864","11620","관악구","11620605","은천동","43849"
"A","골목상권","3111003","삼전역 4번","207293","444982","11710","송파구","11710650","잠실본동","272855"
"A","골목상권","3111004","삼전역 1번","207529","445253","11710","송파구","11710650","잠실본동","245561"
"A","골목상권","3111005","삼전역 3번","207842","444670","11710","송파구","11710610","삼전동","193689"
"A","골목상권","3111006","석촌고분역 1번","208309","445053","11710","송파구","11710610","삼전동","182032"
"A","골목상권","3111059","강동역 4번(강풀만화거리)","211519","448272","11740","강동구","11740650","성내2동","282300"
"A","골목상권","3110829","장승배기역 5번","194538","445369","11590","동작구","11590520","노량진2동","92311"
"A","골목상권","3110877","신림역 8번","194080","442990","11620","관악구","11620695","신림동","103978"
"A","골목상권","3111058","성내중학교","211510","447825","11740","강동구","11740640","성내1동","39694"
"A","골목상권","3110850","사당역 10번","198068","442220","11590","동작구","11590620","사당1동","202958"
"A","골목상권","3110851","경문고등학교(동작동성당)","198202","443594","11590","동작구","11590630","사당2동","115412"
"A","골목상권","3110945","본마을노인복지센터(서초구립내곡도서관)","204653","439500","11650","서초구","11650660","내곡동","104024"
"A","골목상권","3110946","청계산원터골","204990","438236","11650","서초구","11650652","양재2동","17189"
"A","골목상권","3110947","청계산입구역 2번(내곡동주민센터)","205203","438567","11650","서초구","11650660","내곡동","84941"
"A","골목상권","3111060","암사역 2번(서울강동초등학교)","211503","449728","11740","강동구","11740610","천호2동","219221"
"A","골목상권","3110860","호림박물관(성보고등학교)","192858","442483","11620","관악구","11620765","미성동","69058"
"A","골목상권","3110861","관악구신사동주민센터","192729","442721","11620","관악구","11620685","신사동","200822"
"A","골목상권","3111019","한성백제역 3번","210404","446016","11710","송파구","11710562","방이2동","182798"
"A","골목상권","3111020","방이동고분군(방산고등학교)","210664","445286","11710","송파구","11710561","방이1동","28997"
"A","골목상권","3110901","인헌고등학교(인헌중학교)","197183","441216","11620","관악구","11620625","인헌동","92180"
"A","골목상권","3110902","사당역 4번","198001","441642","11620","관악구","11620630","남현동","250733"
"A","골목상권","3110903","방배아이파크아파트","198645","443636","11650","서초구","11650590","방배본동","92803"
"A","골목상권","3111031","장지동주민센터(한림연예예술고교)","211550","442964","11710","송파구","11710646","장지동","83345"
"A","골목상권","3111032","방이역 1번","211513","445488","11710","송파구","11710570","오금동","77913"
"A","골목상권","3110862","난곡초등학교(난곡동벽화마을)","192771","441384","11620","관악구","11620775","난곡동","58047"
"A","골목상권","3110913","방현초등학교(방배119안전센터)","198951","441910","11650","서초구","11650620","방배3동","148771"
"A","골목상권","3110914","내방역 6번","199218","443346","11650","서초구","11650621","방배4동","16286"
"A","골목상권","3110930","서초동성당","201869","443675","11650","서초구","11650510","서초1동","98532"
"A","골목상권","3110931","삼성전자서울R&D(서울우면초등학교)","201846","440746","11650","서초구","11650651","양재1동","44205"
"A","골목상권","3110932","서울시인재개발원","202047","442729","11650","서초구","11650510","서초1동","40038"
"A","골목상권","3110933","한국상담대학원대학교","202095","443011","11650","서초구","11650510","서초1동","24916"
"A","골목상권","3110934","우면주공아파트","202315","441057","11650","서초구","11650651","양재1동","80617"
"A","골목상권","3110935","한전아트센터","202358","442988","11650","서초구","11650520","서초2동","32304"
"A","골목상권","3110992","도곡초등학교","205007","444509","11680","강남구","11680630","대치4동","138866"
"A","골목상권","3110993","개포지하차도 북측","205172","442045","11680","강남구","11680660","개포1동","37865"
"A","골목상권","3110994","개포고등학교","205433","442662","11680","강남구","11680670","개포2동","61589"
"A","골목상권","3110995","봉은사역 4번","205554","446410","11680","강남구","11680580","삼성1동","122757"
"A","골목상권","3110996","대치2동주민센터","205656","444713","11680","강남구","11680610","대치2동","112841"
"A","골목상권","3110835","상도역 1번","195387","444723","11590","동작구","11590530","상도1동","39906"
"A","골목상권","3110836","상도역 5번","195705","444812","11590","동작구","11590530","상도1동","239852"
"A","골목상권","3110915","서래초등학교","199372","443950","11650","서초구","11650590","방배본동","76657"
"A","골목상권","3111007","석촌고분역 4번","208301","444502","11710","송파구","11710610","삼전동","163064"
"A","골목상권","3111008","석촌고분역 3번","208871","444507","11710","송파구","11710600","석촌동","104883"
"A","골목상권","3110878","미림여고","194051","440617","11620","관악구","11620745","삼성동","45308"
"A","골목상권","3110879","신림현대아파트","194114","441623","11620","관악구","11620745","삼성동","51568"
"A","골목상권","3110936","더케이호텔(양재리본타워2단지아파트)","203096","440710","11650","서초구","11650652","양재2동","43233"
"A","골목상권","3110937","방아다리근린공원(횃불트리니티신학대학원대학교)","203216","442094","11650","서초구","11650651","양재1동","40444"
"A","골목상권","3110938","바우뫼공원","203215","441748","11650","서초구","11650651","양재1동","38156"
"A","골목상권","3111043","마천공원","212869","444598","11710","송파구","11710550","마천2동","67894"
"A","골목상권","3111044","남천초등학교","213170","444431","11710","송파구","11710550","마천2동","129883"
"A","골목상권","3110885","영락고등학교","194629","441770","11620","관악구","11620665","서림동","138911"
"A","골목상권","3110886","관악해태어린이공원","194687","441400","11620","관악구","11620665","서림동","78673"
"A","골목상권","3110887","서울산업정보학교(서울삼성초등학교)","194840","441125","11620","관악구","11620735","대학동","56397"
"A","골목상권","3110948","헌인가구단지","207939","439987","11650","서초구","11650660","내곡동","198674"
"A","골목상권","3111009","송파책박물관","208954","444377","11710","송파구","11710600","석촌동","34040"
"A","골목상권","3111010","석촌역 7번","208985","445109","11710","송파구","11710600","석촌동","200178"
"A","골목상권","3111011","잠실나루역","209225","446847","11710","송파구","11710690","잠실4동","25839"
"A","골목상권","3111012","석촌역 6번","209339","444753","11710","송파구","11710600","석촌동","120754"
"A","골목상권","3111013","송파나루역 1번(송리단길)","209567","445551","11710","송파구","11710580","송파1동","191523"
"A","골목상권","3111045","개미어린이공원","213176","443573","11710","송파구","11710532","거여2동","42008"
"A","골목상권","3111046","마천역(마천초등학교)","213476","444071","11710","송파구","11710540","마천1동","209850"
"A","골목상권","3111047","마천1치안센터","213853","444135","11710","송파구","11710540","마천1동","131215"
"A","골목상권","3110826","장승배기역 4번","194212","444888","11590","동작구","11590540","상도2동","115676"
"A","골목상권","3110827","NH농협은행 상도동지점","194245","444648","11590","동작구","11590560","상도4동","68956"
"A","골목상권","3110828","노량진역 6번","194358","445728","11590","동작구","11590520","노량진2동","236972"
"A","골목상권","3110852","이수역 9번","198205","442660","11590","동작구","11590620","사당1동","44183"
"A","골목상권","3110853","KT구로지사","191353","442391","11620","관악구","11620725","조원동","80033"
"A","골목상권","3110854","조원동주민센터","191838","442556","11620","관악구","11620725","조원동","47109"
"A","골목상권","3110855","신대방역 2번","192238","442777","11620","관악구","11620725","조원동","155155"
"A","골목상권","3110949","한남IC","201701","446824","11680","강남구","11680510","신사동","62126"
"A","골목상권","3110950","논현역 7번","202115","446018","11680","강남구","11680521","논현1동","46164"
"A","골목상권","3110951","신사은행나무공원","202237","446807","11680","강남구","11680510","신사동","29000"
"A","골목상권","3110952","논현목련공원","202337","445761","11680","강남구","11680521","논현1동","21629"
"A","골목상권","3110953","학동근린공원","202401","446272","11680","강남구","11680521","논현1동","92947"
"A","골목상권","3110954","국기원","202530","444776","11680","강남구","11680640","역삼1동","39799"
"A","골목상권","3110955","논현초등학교","202603","445503","11680","강남구","11680521","논현1동","190913"
"A","골목상권","3110956","언주역 8번","202762","445017","11680","강남구","11680640","역삼1동","71587"
"A","골목상권","3111048","천호역 1번(천호문구완구거리)","210722","449052","11740","강동구","11740610","천호2동","69265"
"A","골목상권","3111049","천호지구대(천호동자전거거리)","210912","449349","11740","강동구","11740610","천호2동","110424"
"A","골목상권","3110863","난우초등학교","192760","441872","11620","관악구","11620765","미성동","109345"
"A","골목상권","3111021","방이역 4번","210857","445756","11710","송파구","11710561","방이1동","324278"
"A","골목상권","3111022","석촌중학교(방이육교)","211018","444834","11710","송파구","11710620","가락본동","80535"
"A","골목상권","3111023","문정역 1번","210889","443165","11710","송파구","11710641","문정1동","61838"
"A","골목상권","3110904","이수역 5번","198658","442868","11650","서초구","11650610","방배2동","47127"
"A","골목상권","3110905","방배노인종합복지관(이수중학교)","198767","442486","11650","서초구","11650610","방배2동","76869"
"A","골목상권","3110906","서문여고","198789","443409","11650","서초구","11650621","방배4동","37319"
"A","골목상권","3110907","방배초등학교","198700","443064","11650","서초구","11650621","방배4동","103888"
"A","골목상권","3110908","구반포역","198833","444737","11650","서초구","11650550","반포본동","28724"
"A","골목상권","3111033","문정동성당","211788","443156","11710","송파구","11710646","장지동","23375"
"A","골목상권","3111034","오동나무공원(송파레미니스1단지)","211895","445248","11710","송파구","11710570","오금동","139482"
"A","골목상권","3110864","신림우방아파트","192874","443085","11620","관악구","11620685","신사동","106563"
"A","골목상권","3110865","남강고등학교(남강중학교)","193005","441570","11620","관악구","11620775","난곡동","181632"
"A","골목상권","3110916","내방역 4번","199314","442867","11650","서초구","11650600","방배1동","103116"
"A","골목상권","3110939","양재역 8번(양재동우체국)","203504","442512","11650","서초구","11650651","양재1동","218114"
"A","골목상권","3110940","양재근린공원(양재2동주민센터)","203594","441388","11650","서초구","11650652","양재2동","32454"
"A","골목상권","3110941","언남고등학교","203702","441596","11650","서초구","11650652","양재2동","23167"
"A","골목상권","3111024","경찰병원역 4번(건너말공원)","210919","443695","11710","송파구","11710620","가락본동","34910"
"A","골목상권","3110997","대청초등학교","207481","443569","11680","강남구","11680730","일원1동","236964"
"A","골목상권","3110998","은곡마을(은곡마을공원)","208665","440810","11680","강남구","11680700","세곡동","116896"
"A","골목상권","3110999","윗방죽마을공원","209190","441356","11680","강남구","11680700","세곡동","239797"
"A","골목상권","3111000","대왕초등학교(세곡동사거리서남측)","209464","440465","11680","강남구","11680700","세곡동","52892"
"A","골목상권","3111001","아래방죽마을공원(율현초등학교)","209611","441303","11680","강남구","11680700","세곡동","159591"
"A","골목상권","3110837","숭실대입구역 1번","195884","443947","11590","동작구","11590530","상도1동","148274"
"A","골목상권","3110838","상도1동주민센터앞","195911","444210","11590","동작구","11590530","상도1동","13134"
"A","골목상권","3110839","숭실대입구역 4번","196190","443894","11590","동작구","11590530","상도1동","68786"
"A","골목상권","3110888","청룡동주민센터","195012","442181","11620","관악구","11620595","청룡동","38688"
"A","골목상권","3110917","서초소방서","199357","444216","11650","서초구","11650581","반포4동","48294"
"A","골목상권","3110918","방배역 3번","199432","442516","11650","서초구","11650600","방배1동","62846"
"A","골목상권","3110919","내방역 8번","199552","443466","11650","서초구","11650621","방배4동","88173"
"A","골목상권","3110920","방배역 2번(백석예술대학교)","199665","442337","11650","서초구","11650620","방배3동","15874"
"A","골목상권","3110874","원신초등학교(구세군관악영문교회)","193872","440965","11620","관악구","11620745","삼성동","110847"
"A","골목상권","3110875","보라매동주민센터(당곡고등학교)","194004","443276","11620","관악구","11620525","보라매동","62226"
"A","골목상권","3110876","서원동주민센터(신관중학교)","194029","442218","11620","관악구","11620645","서원동","59122"
"A","골목상권","3111089","상일여고(상일초등학교)","215142","449858","11740","강동구","11740520","상일동","126943"
"A","골목상권","3111090","강일동주민센터","215352","451742","11740","강동구","11740515","강일동","29486"
"A","골목상권","3111061","암사역 1번","211593","450267","11740","강동구","11740570","암사1동","175331"
"A","골목상권","3111062","둔촌동역 3번(성내3동주민센터)","211636","447220","11740","강동구","11740660","성내3동","106811"
"A","골목상권","3110889","봉천역 6번","195155","442768","11620","관악구","11620605","은천동","42797"
"A","골목상권","3110890","봉천역 1번(관악초등학교)","195190","442296","11620","관악구","11620595","청룡동","53715"
"A","골목상권","3110891","구암초등학교","195414","443215","11620","관악구","11620565","성현동","40509"
"A","골목상권","3110957","언북중학교","202797","446468","11680","강남구","11680531","논현2동","94815"
"A","골목상권","3110958","역삼역 4번","202887","444846","11680","강남구","11680640","역삼1동","73119"
"A","골목상권","3110959","신구중학교","202859","447326","11680","강남구","11680545","압구정동","35960"
"A","골목상권","3110960","은광여고","203027","443113","11680","강남구","11680655","도곡1동","25543"
"A","골목상권","3111014","송파나루역 2번","209833","445902","11710","송파구","11710562","방이2동","72714"
"A","골목상권","3111015","석촌역 3번","209895","445180","11710","송파구","11710580","송파1동","226584"
"A","골목상권","3111016","송파역 2번","210199","444586","11710","송파구","11710590","송파2동","99527"
"A","골목상권","3111038","보인중학교","212297","444483","11710","송파구","11710570","오금동","83602"
"A","골목상권","3111039","벌말어린이공원","212262","444754","11710","송파구","11710570","오금동","63272"
"A","골목상권","3110843","사당5동주민센터","197095","442986","11590","동작구","11590651","사당5동","42412"
"A","골목상권","3110844","흑석2치안센터","197209","445122","11590","동작구","11590605","흑석동","25007"
"A","골목상권","3111063","강동구립 천호도서관","211691","448962","11740","강동구","11740620","천호3동","150522"
"A","골목상권","3111064","둔촌동역 4번","211697","447577","11740","강동구","11740660","성내3동","51128"
"A","골목상권","3111065","천일초등학교","211843","449114","11740","강동구","11740620","천호3동","62233"
"A","골목상권","3110961","언주역 3번","203028","445716","11680","강남구","11680531","논현2동","63031"
"A","골목상권","3110962","도산공원북측","203103","447371","11680","강남구","11680545","압구정동","10044"
"A","골목상권","3110963","역삼월드메르디앙아파트","203282","443673","11680","강남구","11680640","역삼1동","40391"
"A","골목상권","3110964","싸리고개근린공원","203329","443418","11680","강남구","11680655","도곡1동","21894"
"A","골목상권","3110965","언주역 6번","203346","445193","11680","강남구","11680640","역삼1동","65108"
"A","골목상권","3111035","오금공원(오주중학교)","211906","444832","11710","송파구","11710570","오금동","95041"
"A","골목상권","3110821","보라매역 2번","193222","444165","11590","동작구","11590680","신대방2동","128484"
"A","골목상권","3110822","신대방삼거리역 4번(대림초등학교)","193481","444719","11590","동작구","11590660","대방동","91041"
"A","골목상권","3110866","난우중학교","193145","441089","11620","관악구","11620775","난곡동","139406"
"A","골목상권","3110845","사당종합체육관","197367","443492","11590","동작구","11590640","사당3동","33058"
"A","골목상권","3110846","남성역 1번","197550","442407","11590","동작구","11590650","사당4동","212396"
"A","골목상권","3110847","예술인마을","197545","441956","11590","동작구","11590620","사당1동","104588"
"A","골목상권","3110895","샤로수길","196117","441883","11620","관악구","11620585","낙성대동","315417"
"A","골목상권","3111066","암사동성당(효정하나플러스아파트)","211877","449977","11740","강동구","11740570","암사1동","106562"
"A","골목상권","3111067","강동구립성내도서관","211931","448063","11740","강동구","11740660","성내3동","203966"
"A","골목상권","3111068","강동성심병원","211962","448499","11740","강동구","11740685","길동","19646"
"A","골목상권","3111069","천호1동주민센터","212044","449449","11740","강동구","11740600","천호1동","110491"
"A","골목상권","3111036","투구봉어린이공원","212118","443829","11710","송파구","11710632","가락2동","31938"
"A","골목상권","3110840","중앙대학교","196335","445395","11590","동작구","11590605","흑석동","107472"
"A","골목상권","3110867","국제신학대학원대학교(남서울중학교)","193263","442535","11620","관악구","11620655","신원동","95938"
"A","골목상권","3110868","남부초등학교","193212","442810","11620","관악구","11620685","신사동","87679"
"A","골목상권","3110869","신림역 5번(신림동주민센터, 신림동별빛거리)","193410","443070","11620","관악구","11620695","신림동","194701"
"A","골목상권","3110870","신림주공2단지(광신고등학교)","193495","440449","11620","관악구","11620745","삼성동","26565"
"A","골목상권","3110896","관악우성아파트","196226","442968","11620","관악구","11620575","행운동","23731"
"A","골목상권","3110897","서울대입구역 8번","196233","442468","11620","관악구","11620575","행운동","115911"
"A","골목상권","3110974","언주중학교","203972","446014","11680","강남구","11680590","삼성2동","35151"
"A","골목상권","3110975","매봉역 1번","203984","443063","11680","강남구","11680655","도곡1동","52363"
"A","골목상권","3110976","언북초등학교","204115","446924","11680","강남구","11680565","청담동","55724"
"A","골목상권","3110977","논현로18길","204154","442000","11680","강남구","11680690","개포4동","17288"
"A","골목상권","3111070","천호초등학교","212144","449775","11740","강동구","11740600","천호1동","59080"
"A","골목상권","3111071","천동초등학교","212285","448978","11740","강동구","11740685","길동","35500"
"A","골목상권","3111072","굽은다리역 1번(십자성마을)","212306","449281","11740","강동구","11740600","천호1동","153254"
"A","골목상권","3111073","둔촌동역 1번(한산중학교)","212348","447971","11740","강동구","11740700","둔촌2동","179874"
"A","골목상권","3110841","중대부중","196769","445000","11590","동작구","11590605","흑석동","60861"
"A","골목상권","3110842","흑리단길","196906","445314","11590","동작구","11590605","흑석동","29278"
"A","골목상권","3110921","서울프랑스학교","199704","444220","11650","서초구","11650581","반포4동","35625"
"A","골목상권","3110922","내방역 1번","199733","442978","11650","서초구","11650600","방배1동","62116"
"A","골목상권","3110923","방배역 1번","199982","442335","11650","서초구","11650620","방배3동","14707"
"A","골목상권","3110924","반포4동주민센터(몽마르뜨공원)","200061","444151","11650","서초구","11650581","반포4동","75392"
"A","골목상권","3110925","서초중학교","200617","443038","11650","서초구","11650530","서초3동","71878"
"A","골목상권","3110978","도곡2동주민센터(대치중학교)","204135","442692","11680","강남구","11680656","도곡2동","14234"
"A","골목상권","3110979","청담초등학교","204205","447539","11680","강남구","11680565","청담동","63403"
"A","골목상권","3110980","개포지구대옆","204236","442346","11680","강남구","11680690","개포4동","85828"
"A","골목상권","3110981","국악고교사거리","204328","441797","11680","강남구","11680690","개포4동","67409"
"A","골목상권","3110982","강남구보훈회관","204400","446173","11680","강남구","11680590","삼성2동","19865"
"A","골목상권","3111040","거여초등학교","212430","444869","11710","송파구","11710570","오금동","57097"
"A","골목상권","3111074","명일역 1번","212387","450205","11740","강동구","11740570","암사1동","49436"
"A","골목상권","3111075","굽은다리역 2번","212465","449915","11740","강동구","11740600","천호1동","87782"
"A","골목상권","3111076","둔촌2동주민센터","212654","448239","11740","강동구","11740700","둔촌2동","60068"
"A","골목상권","3110892","관악구 중앙길","195677","442761","11620","관악구","11620615","중앙동","259916"
"A","골목상권","3110893","관악소방서(문영여고)","195802","441665","11620","관악구","11620595","청룡동","16048"
"A","골목상권","3110894","관악동부센트레빌아파트(은천로35라길)","195881","443185","11620","관악구","11620565","성현동","30920"
"A","골목상권","3110966","논현2동주민센터","203386","446575","11680","강남구","11680531","논현2동","93545"
"A","골목상권","3110967","역삼역 8번","203374","445011","11680","강남구","11680640","역삼1동","68672"
"D","발달상권","3120044","삼각지역","197638","448269","11170","용산구","11170625","한강로동","134419"
"D","발달상권","3120045","남영동 먹자골목","197641","449262","11170","용산구","11170530","남영동","66870"
"D","발달상권","3120046","이태원(이태원역)","199539","448381","11170","용산구","11170650","이태원1동","283429"
"D","발달상권","3120100","망원역","192088","450652","11440","마포구","11440690","망원1동","67876"
"D","발달상권","3120101","합정역","192355","449998","11440","마포구","11440660","서교동","251511"
"D","발달상권","3120158","녹두거리(대학동)","194428","441211","11620","관악구","11620735","대학동","117372"
"D","발달상권","3120047","한남오거리","200669","448168","11170","용산구","11170685","한남동","156210"
"D","발달상권","3120048","금호역","201735","449865","11200","성동구","11200620","금호4가동","61031"
"D","발달상권","3120105","상수역(홍대)","193209","449875","11440","마포구","11440655","서강동","102057"
"D","발달상권","3120102","서교동(홍대)","192713","450597","11440","마포구","11440660","서교동","246429"
"D","발달상권","3120103","홍대입구역(홍대)","192825","450117","11440","마포구","11440660","서교동","461923"
"D","발달상권","3120104","연남동(홍대)","193150","451174","11440","마포구","11440710","연남동","437447"
"D","발달상권","3120157","신림역(신림)","193830","442811","11620","관악구","11620695","신림동","237915"
"D","발달상권","3120154","장승배기역","194741","444997","11590","동작구","11590540","상도2동","84828"
"D","발달상권","3120155","총신대학교","196863","443233","11590","동작구","11590651","사당5동","46691"
"D","발달상권","3120156","총신대입구역(이수, 총신대)","198382","442950","11590","동작구","11590630","사당2동","246965"
"D","발달상권","3120042","숙대입구역(남영역, 남영동)","197505","449194","11170","용산구","11170530","남영동","87154"
"D","발달상권","3120043","서울역","197609","450759","11140","중구","11140540","회현동","435455"
"D","발달상권","3120001","서대문역","197004","451905","11110","종로구","11110580","교남동","148292"
"D","발달상권","3120049","왕십리역(왕십리)","203287","451265","11200","성동구","11200560","행당1동","193725"
"D","발달상권","3120050","서울숲역","204150","449189","11200","성동구","11200650","성수1가1동","58913"
"D","발달상권","3120051","뚝섬역","204279","449686","11200","성동구","11200660","성수1가2동","218163"
"D","발달상권","3120052","성수역","205008","449464","11200","성동구","11200690","성수2가3동","298939"
"D","발달상권","3120053","건대입구역(건대)","206135","449004","11215","광진구","11215710","화양동","275082"
"D","발달상권","3120054","어린이대공원역","206380","449814","11215","광진구","11215730","군자동","145202"
"D","발달상권","3120055","군자역","207011","450848","11215","광진구","11215730","군자동","288693"
"D","발달상권","3120056","구의역","207505","448675","11215","광진구","11215850","구의1동","158734"
"D","발달상권","3120108","신정네거리역","186973","446939","11470","양천구","11470650","신정4동","184201"
"D","발달상권","3120109","서울남부지방법원","187627","446919","11470","양천구","11470620","신정1동","112835"
"D","발달상권","3120162","방배동카페골목","198745","444033","11650","서초구","11650590","방배본동","95526"
"D","발달상권","3120163","사당역 11번(사당역먹자골목)","198745","442219","11650","서초구","11650610","방배2동","87254"
"D","발달상권","3120164","내방역","199436","443193","11650","서초구","11650621","방배4동","212543"
"D","발달상권","3120002","서촌(경복궁역)","197511","453304","11110","종로구","11110530","사직동","176637"
"D","발달상권","3120003","광화문역","197756","452492","11110","종로구","11110530","사직동","394522"
"D","발달상권","3120004","종로구청","198330","452729","11110","종로구","11110615","종로1?2?3?4가동","124067"
"D","발달상권","3120005","삼청동","198327","453771","11110","종로구","11110540","삼청동","251643"
"D","발달상권","3120057","아차산역","207685","450529","11215","광진구","11215750","중곡2동","201257"
"D","발달상권","3120058","구의사거리","207770","449446","11215","광진구","11215850","구의1동","92657"
"D","발달상권","3120110","목동역 8번출구","187758","447371","11470","양천구","11470650","신정4동","126667"
"D","발달상권","3120111","목동사거리","187899","448051","11500","강서구","11500570","화곡4동","126109"
"D","발달상권","3120112","등촌역","188046","450164","11470","양천구","11470530","목3동","183773"
"D","발달상권","3120106","마포역","195229","448938","11440","마포구","11440590","용강동","136724"
"D","발달상권","3120107","공덕역(공덕오거리)","195756","449256","11440","마포구","11440585","도화동","192218"
"D","발달상권","3120159","서울대입구역","195747","442391","11620","관악구","11620595","청룡동","235418"
